,actual,predicted,error,abs_error
978,1.4592054448619391,1.0063747,0.4528307281032111,0.4528307281032111
979,0.18921558536581862,0.13658118,0.05263440288596022,0.05263440288596022
980,-0.7074514432603695,-0.6277508,-0.07970062929934041,0.07970062929934041
981,-0.7073025756177137,-0.8159065,0.10860394904048942,0.10860394904048942
982,-0.6793526757090986,-0.8222677,0.1429150354534685,0.1429150354534685
983,-0.6888802048390659,-0.71285945,0.023979246931716602,0.023979246931716602
984,-0.6472716987167865,-0.5222561,-0.1250156223808795,0.1250156223808795
985,-0.7039530536579596,-0.5046902,-0.19926288336987363,0.19926288336987363
986,-0.1186799165569165,-0.23459214,0.11591222316400025,0.11591222316400025
987,0.14094525223469467,0.47766352,-0.33671826476359634,0.33671826476359634
988,0.9648904374235534,0.42570594,0.5391844978922271,0.5391844978922271
989,1.0261866892870544,0.45068797,0.5754987145956634,0.5754987145956634
990,0.713936808816639,0.41826648,0.29567033361598594,0.29567033361598594
991,0.7378672823735494,0.30620506,0.43166221831524554,0.43166221831524554
992,0.6887037433864911,0.31725493,0.3714488126518567,0.3714488126518567
